N,종목명,현재가,전일비,등락률,액면가,거래량,시가총액,ROE,ROA
524.0,SOL 종합채권(AA-이상)액티브,95000.0,240.0,+0.25%,0.0,2156.0,,,
525.0,대한제당,2400.0,165.0,-6.43%,500.0,2153.0,12613.0,421.0,202.0
526.0,디앤디플랫폼리츠,3340.0,110.0,-3.19%,1000.0,2151.0,184.0,104.0,33.0
527.0,유니퀘스트,7850.0,290.0,-3.56%,500.0,2147.0,5910.0,245.0,604.0
528.0,대한제분,126000.0,2500.0,-1.95%,5000.0,2129.0,11113.0,250.0,873.0
529.0,KSS해운,9190.0,280.0,+3.14%,500.0,2122.0,3240.0,581.0,561.0
530.0,다올투자증권,3510.0,40.0,-1.13%,5000.0,2117.0,7799.0,1482.0,1761.0
531.0,삼성 인버스 2X 천연가스 선물 ETN C,21080.0,580.0,+2.83%,0.0,2108.0,,,
532.0,LS전선아시아,6870.0,320.0,-4.45%,500.0,2104.0,7506.0,282.0,159.0
533.0,삼성 인버스 2X WTI원유 선물 ETN,140.0,5.0,+3.70%,0.0,2096.0,,,
534.0,KBSTAR 미국S&P500,11215.0,95.0,-0.84%,0.0,2086.0,,,
535.0,GS글로벌,2505.0,195.0,-7.22%,2500.0,2067.0,38490.0,388.0,220.0
536.0,넥센,3845.0,5.0,-0.13%,500.0,2059.0,24039.0,336.0,294.0
537.0,신세계 I&C,11950.0,250.0,-2.05%,500.0,2055.0,5261.0,355.0,390.0
538.0,HDC랩스,7810.0,160.0,-2.01%,500.0,2027.0,2746.0,97.0,91.0
539.0,일진다이아,14250.0,950.0,-6.25%,1000.0,2024.0,1877.0,91.0,108.0
540.0,이월드,1425.0,75.0,-5.00%,1000.0,2021.0,1258.0,19.0,-138.0
541.0,TIGER 차이나과창판STAR50(합성),7375.0,60.0,+0.82%,0.0,2017.0,,,
542.0,사조산업,40300.0,1400.0,-3.36%,5000.0,2015.0,5904.0,492.0,553.0
543.0,대덕,5890.0,150.0,-2.48%,500.0,1996.0,13717.0,672.0,547.0
544.0,알루코,2200.0,60.0,-2.65%,500.0,1979.0,5056.0,167.0,24.0
545.0,백산,8110.0,430.0,-5.04%,500.0,1974.0,3711.0,232.0,191.0
546.0,현대코퍼레이션,14900.0,750.0,-4.79%,5000.0,1971.0,37825.0,351.0,380.0
547.0,신한서부티엔디리츠,3510.0,230.0,-6.15%,1000.0,1964.0,146.0,75.0,33.0
548.0,KISCO홀딩스,12100.0,150.0,-1.22%,1000.0,1957.0,15808.0,2007.0,1784.0
549.0,에이프로젠제약,491.0,32.0,-6.12%,500.0,1957.0,565.0,-38.0,92.0
550.0,한독,14100.0,300.0,-2.08%,500.0,1941.0,5176.0,280.0,33.0
551.0,흥국화재,3005.0,60.0,+2.04%,5000.0,1930.0,45146.0,771.0,620.0
552.0,LS네트웍스,2445.0,195.0,-7.39%,5000.0,1927.0,3905.0,43.0,601.0
553.0,TCC스틸,7750.0,520.0,-6.29%,1000.0,1925.0,5367.0,256.0,287.0
554.0,케이씨,14200.0,600.0,-4.05%,500.0,1925.0,5538.0,655.0,638.0
555.0,동남합성,53300.0,300.0,-0.56%,500.0,1924.0,1603.0,149.0,117.0
556.0,KODEX 반도체,23630.0,380.0,-1.58%,0.0,1914.0,,,
557.0,JW홀딩스,2700.0,75.0,-2.70%,500.0,1902.0,7889.0,687.0,44.0
558.0,두산우,47500.0,2700.0,-5.38%,5000.0,1898.0,,,
559.0,KODEX 미국달러선물인버스2X,5940.0,50.0,-0.83%,0.0,1892.0,,,
560.0,태경산업,6450.0,490.0,-7.06%,500.0,1885.0,5168.0,406.0,283.0
561.0,예스코홀딩스,31300.0,100.0,-0.32%,5000.0,1878.0,12667.0,240.0,266.0
562.0,에스엠벡셀,1685.0,50.0,-2.88%,500.0,1875.0,731.0,-82.0,-166.0
563.0,일진홀딩스,3795.0,255.0,-6.30%,1000.0,1873.0,11901.0,387.0,333.0
564.0,한농화성,11950.0,700.0,-5.53%,500.0,1869.0,2688.0,195.0,197.0
565.0,삼영전자,9300.0,200.0,-2.11%,500.0,1860.0,2389.0,157.0,170.0
566.0,경인양행,4455.0,145.0,-3.15%,500.0,1854.0,4033.0,284.0,272.0
567.0,제이에스코퍼레이션,13900.0,650.0,-4.47%,100.0,1854.0,9870.0,610.0,483.0
568.0,현대차3우B,76300.0,400.0,-0.52%,5000.0,1853.0,,,
569.0,신세계푸드,47800.0,1000.0,-2.05%,5000.0,1851.0,13329.0,293.0,24.0
570.0,현대리바트,9010.0,10.0,-0.11%,1000.0,1850.0,14066.0,202.0,135.0
571.0,한신기계,5700.0,400.0,-6.56%,500.0,1849.0,544.0,52.0,41.0
572.0,SOL 200TR,9855.0,155.0,-1.55%,0.0,1848.0,,,
573.0,TIGER KRX BBIG K-뉴딜,6140.0,150.0,-2.38%,0.0,1845.0,,,
574.0,금호에이치티,927.0,73.0,-7.30%,500.0,1845.0,2340.0,65.0,-178.0
575.0,성신양회,7500.0,410.0,-5.18%,5000.0,1839.0,8335.0,300.0,65.0
576.0,대교,2165.0,95.0,-4.20%,500.0,1834.0,6384.0,-283.0,-424.0
577.0,선진,7680.0,350.0,-4.36%,500.0,1826.0,17183.0,863.0,424.0
578.0,DB금융투자,4300.0,55.0,-1.26%,5000.0,1825.0,14107.0,1696.0,1268.0
579.0,동성제약,6890.0,110.0,-1.57%,1000.0,1798.0,844.0,-53.0,-43.0
580.0,LG우,59500.0,700.0,-1.16%,5000.0,1798.0,,,
581.0,동아지질,12750.0,750.0,-5.56%,500.0,1792.0,2895.0,40.0,47.0
582.0,JW생명과학,11200.0,300.0,-2.61%,2500.0,1773.0,1698.0,284.0,129.0
583.0,KODEX 골드선물(H),11100.0,35.0,-0.31%,0.0,1765.0,,,
584.0,동부건설,7710.0,340.0,-4.22%,5000.0,1764.0,11449.0,613.0,1165.0
585.0,백광산업,3890.0,105.0,-2.63%,500.0,1747.0,1911.0,179.0,149.0
586.0,대성산업,3850.0,175.0,-4.35%,5000.0,1742.0,11291.0,193.0,-387.0
587.0,TIGER 차이나CSI300,9885.0,15.0,-0.15%,0.0,1740.0,,,
588.0,삼성제약,2585.0,155.0,-5.66%,500.0,1736.0,549.0,-181.0,-403.0
589.0,KBSTAR 국고채3년선물인버스,106285.0,280.0,+0.26%,0.0,1732.0,,,
590.0,HANARO 200 TOP10,7150.0,80.0,-1.11%,0.0,1730.0,,,
591.0,삼성전기우,59500.0,1600.0,-2.62%,5000.0,1730.0,,,
592.0,ACE 중국본토CSI300,26600.0,70.0,+0.26%,0.0,1729.0,,,
593.0,신라교역,10800.0,100.0,-0.92%,500.0,1728.0,3465.0,169.0,445.0
594.0,태영건설,4420.0,220.0,-4.74%,500.0,1719.0,27517.0,1745.0,654.0
595.0,휴비스,4960.0,40.0,-0.80%,5000.0,1711.0,10826.0,65.0,35.0
596.0,진흥기업,1170.0,80.0,-6.40%,500.0,1702.0,4442.0,433.0,534.0
597.0,ARIRANG 고배당주,10655.0,55.0,-0.51%,0.0,1701.0,,,
598.0,하나 코스피 변동성추세 추종 양매도 ETN,6795.0,0.0,0.00%,0.0,1699.0,,,
599.0,NH투자증권우,8980.0,10.0,+0.11%,5000.0,1695.0,,,
600.0,KBSTAR 코스피,22165.0,430.0,-1.90%,0.0,1685.0,,,
601.0,현대비앤지스틸,11150.0,350.0,-3.04%,5000.0,1681.0,8557.0,897.0,698.0
602.0,진양홀딩스,3000.0,65.0,-2.12%,500.0,1677.0,2248.0,69.0,150.0
603.0,서연이화,6190.0,350.0,-5.35%,500.0,1673.0,21801.0,660.0,297.0
604.0,한국패러랠,2085.0,15.0,+0.72%,0.0,1668.0,,,
605.0,해태제과식품,5730.0,190.0,-3.21%,500.0,1668.0,5677.0,260.0,-3.0
606.0,경농,8540.0,360.0,-4.04%,500.0,1667.0,2703.0,168.0,161.0
607.0,태림포장,2305.0,150.0,-6.11%,500.0,1632.0,7129.0,302.0,210.0
608.0,유수홀딩스,6220.0,150.0,+2.47%,2500.0,1620.0,5037.0,203.0,392.0
609.0,한세예스24홀딩스,4020.0,180.0,-4.29%,500.0,1608.0,27989.0,1347.0,759.0
610.0,우진,7870.0,540.0,-6.42%,500.0,1599.0,1076.0,84.0,-62.0
611.0,AK홀딩스,12050.0,250.0,-2.03%,5000.0,1596.0,31677.0,-1657.0,-1993.0
612.0,삼성물산우B,97600.0,500.0,-0.51%,100.0,1588.0,,,
613.0,KODEX 미국달러선물,12720.0,55.0,+0.43%,0.0,1579.0,,,
614.0,코람코더원리츠,3900.0,195.0,-4.76%,500.0,1576.0,68.0,46.0,26.0
615.0,쎌마테라퓨틱스,6410.0,0.0,0.00%,500.0,1574.0,96.0,-49.0,-62.0
616.0,동아타이어,11450.0,100.0,-0.87%,500.0,1572.0,1796.0,144.0,165.0
617.0,포스코스틸리온,26200.0,850.0,-3.14%,5000.0,1572.0,13473.0,1433.0,987.0
618.0,세원이앤씨,733.0,44.0,-5.66%,500.0,1563.0,831.0,-96.0,-24.0
619.0,삼화페인트,5730.0,270.0,-4.50%,500.0,1559.0,6316.0,8.0,-24.0
620.0,대창단조,5450.0,80.0,-1.45%,500.0,1557.0,3544.0,295.0,282.0
621.0,인스코비,1405.0,105.0,-6.95%,500.0,1544.0,717.0,-24.0,51.0
622.0,TIGER 여행레저,3520.0,105.0,-2.90%,0.0,1539.0,,,
623.0,대원강업,2475.0,85.0,-3.32%,500.0,1534.0,8622.0,-50.0,-29.0
624.0,한컴라이프케어,5540.0,440.0,-7.36%,200.0,1533.0,1211.0,48.0,48.0
625.0,KODEX TRF3070,10550.0,40.0,-0.38%,0.0,1530.0,,,
626.0,TIGER 글로벌메타버스액티브,6140.0,5.0,-0.08%,0.0,1521.0,,,
627.0,효성ITX,13100.0,350.0,-2.60%,500.0,1514.0,4759.0,203.0,144.0
628.0,컨버즈,4100.0,0.0,0.00%,500.0,1509.0,409.0,-19.0,-16.0
629.0,TIGER 200선물인버스2X,4020.0,110.0,+2.81%,0.0,1508.0,,,
630.0,일진전기,4050.0,270.0,-6.25%,1000.0,1502.0,9324.0,204.0,149.0
631.0,영풍제지,6760.0,370.0,-5.19%,500.0,1501.0,1206.0,81.0,63.0
632.0,한국주철관,6580.0,190.0,-2.81%,500.0,1500.0,5102.0,486.0,659.0
633.0,삼양통상,49950.0,950.0,-1.87%,5000.0,1498.0,1940.0,364.0,331.0
634.0,KODEX 은행,5445.0,35.0,-0.64%,0.0,1495.0,,,
635.0,디씨엠,13100.0,600.0,-4.38%,500.0,1493.0,2508.0,349.0,508.0
636.0,제일파마홀딩스,9340.0,150.0,-1.58%,500.0,1492.0,7626.0,-90.0,-129.0
637.0,노루페인트,7440.0,340.0,-4.37%,500.0,1488.0,7309.0,255.0,144.0
638.0,신원,1450.0,35.0,-2.36%,500.0,1488.0,8794.0,216.0,105.0
639.0,이지스밸류리츠,4030.0,130.0,-3.12%,1000.0,1481.0,69.0,52.0,49.0
640.0,TIGER 글로벌4차산업혁신기술(합성 H),12920.0,255.0,-1.94%,0.0,1473.0,,,
641.0,계룡건설,16450.0,850.0,-4.91%,5000.0,1469.0,25618.0,2327.0,1564.0
642.0,NH올원리츠,3450.0,245.0,-6.63%,500.0,1456.0,167.0,87.0,35.0
643.0,디아이씨,3725.0,175.0,-4.49%,500.0,1449.0,5901.0,273.0,295.0
644.0,세아특수강,16850.0,750.0,-4.26%,5000.0,1444.0,8958.0,354.0,268.0
645.0,금강공업,4920.0,150.0,-2.96%,1000.0,1443.0,5705.0,259.0,220.0
646.0,사조동아원,1020.0,45.0,-4.23%,500.0,1440.0,4121.0,191.0,23.0
647.0,아모레G3우(전환),20150.0,250.0,-1.23%,500.0,1429.0,,,
648.0,DB,710.0,24.0,-3.27%,500.0,1428.0,3269.0,235.0,217.0
649.0,KBSTAR KIS국고채30년Enhanced,62070.0,940.0,-1.49%,0.0,1428.0,,,
650.0,인지컨트롤스,9290.0,20.0,+0.22%,500.0,1424.0,4849.0,20.0,24.0
651.0,샘표,49500.0,2500.0,-4.81%,1000.0,1424.0,3490.0,219.0,230.0
652.0,태경비케이,5160.0,550.0,-9.63%,500.0,1423.0,1952.0,196.0,155.0
653.0,한솔테크닉스,4415.0,200.0,-4.33%,5000.0,1418.0,14906.0,-43.0,-93.0
654.0,KH 필룩스,910.0,82.0,-8.27%,500.0,1413.0,1202.0,-69.0,-17.0
655.0,ACE 베트남VN30(합성),17610.0,110.0,-0.62%,0.0,1409.0,,,
656.0,신한 레버리지 천연가스 선물 ETN,14045.0,355.0,-2.47%,0.0,1404.0,,,
657.0,KODEX 장기종합채권(AA-이상)액티브KAP,81440.0,20.0,-0.02%,0.0,1403.0,,,
658.0,용평리조트,2915.0,205.0,-6.57%,5000.0,1403.0,2363.0,307.0,87.0
659.0,신흥,14500.0,50.0,-0.34%,500.0,1378.0,1269.0,130.0,134.0
660.0,ACE 종합채권(AA-이상)KIS액티브,89805.0,240.0,-0.27%,0.0,1377.0,,,
661.0,TIGER 미국MSCI리츠(합성 H),11130.0,205.0,-1.81%,0.0,1375.0,,,
662.0,팜스코,3740.0,270.0,-6.73%,500.0,1374.0,15369.0,361.0,21.0
663.0,노루홀딩스,10300.0,750.0,-6.79%,500.0,1369.0,9552.0,267.0,107.0
664.0,KODEX 배당가치,10670.0,95.0,-0.88%,0.0,1366.0,,,
665.0,디와이,5150.0,220.0,-4.10%,500.0,1355.0,9983.0,468.0,116.0
666.0,현대약품,4235.0,435.0,-9.31%,500.0,1355.0,1398.0,-16.0,-32.0
667.0,샘표식품,29550.0,1500.0,-4.83%,500.0,1350.0,3487.0,235.0,237.0
668.0,무학,4710.0,370.0,-7.28%,200.0,1342.0,1269.0,-9.0,-160.0
669.0,TIGER 헬스케어,24520.0,335.0,-1.35%,0.0,1339.0,,,
670.0,대영포장,1230.0,100.0,-7.52%,500.0,1333.0,3226.0,122.0,100.0
671.0,수산중공업,2465.0,55.0,-2.18%,500.0,1331.0,2530.0,143.0,114.0
672.0,한국석유,10450.0,1100.0,-9.52%,500.0,1327.0,6289.0,156.0,113.0
673.0,강남제비스코,20400.0,500.0,-2.39%,1000.0,1326.0,5910.0,-127.0,474.0
674.0,SNT에너지,17600.0,1750.0,-9.04%,500.0,1321.0,1711.0,133.0,125.0
675.0,KOSEF 단기자금,101810.0,40.0,+0.04%,0.0,1320.0,,,
676.0,KBSTAR IT플러스,14185.0,200.0,-1.39%,0.0,1319.0,,,
677.0,미원화학,59800.0,600.0,-0.99%,1000.0,1315.0,1975.0,128.0,114.0
678.0,KODEX 미국나스닥100레버리지(합성 H),3920.0,100.0,-2.49%,0.0,1313.0,,,
679.0,유화증권,2305.0,0.0,0.00%,1000.0,1307.0,223.0,76.0,96.0
680.0,대신증권2우B,13050.0,50.0,-0.38%,5000.0,1305.0,,,
681.0,한국특강,2150.0,50.0,-2.27%,500.0,1303.0,6915.0,400.0,368.0
682.0,KODEX Fn Top10동일가중,6755.0,105.0,-1.53%,0.0,1297.0,,,
683.0,고려산업,5140.0,500.0,-8.87%,1000.0,1282.0,2135.0,49.0,45.0
684.0,미창석유,73500.0,500.0,-0.68%,5000.0,1279.0,4063.0,355.0,331.0
685.0,한솔홀딩스,3040.0,70.0,-2.25%,1000.0,1277.0,4136.0,184.0,236.0
686.0,TRUE 코스피 양매도 5% OTM ETN,8500.0,50.0,-0.58%,0.0,1275.0,,,
687.0,대한화섬,96000.0,2500.0,-2.54%,5000.0,1275.0,1173.0,32.0,244.0
688.0,KODEX 미국S&P500선물(H),17140.0,190.0,-1.10%,0.0,1268.0,,,
689.0,TIGER 코스닥150,9545.0,205.0,-2.10%,0.0,1262.0,,,
690.0,디아이,4005.0,190.0,-4.53%,500.0,1261.0,2266.0,165.0,151.0
691.0,조선선재,99600.0,4900.0,-4.69%,500.0,1253.0,682.0,141.0,145.0
692.0,퍼스텍,2605.0,250.0,-8.76%,500.0,1252.0,1367.0,43.0,39.0
693.0,아남전자,1620.0,90.0,-5.26%,500.0,1249.0,3598.0,151.0,133.0
694.0,대신 골드 커버드콜 타겟 5%인컴 ETN(H),12390.0,0.0,0.00%,0.0,1239.0,,,
695.0,미래에셋 코스피 양매도 5% OTM ETN,8255.0,0.0,0.00%,0.0,1238.0,,,
696.0,화천기계,5620.0,400.0,-6.64%,500.0,1236.0,1759.0,13.0,54.0
697.0,성창기업지주,1770.0,40.0,-2.21%,500.0,1235.0,1979.0,105.0,59.0
698.0,태경케미컬,10550.0,650.0,-5.80%,500.0,1224.0,541.0,121.0,109.0
699.0,HDC현대EP,3805.0,25.0,-0.65%,500.0,1214.0,8598.0,284.0,103.0
700.0,TIGER 투자등급회사채액티브,98330.0,155.0,-0.16%,0.0,1212.0,,,
701.0,KBSTAR iSelect메타버스,5540.0,225.0,-3.90%,0.0,1211.0,,,
702.0,ARIRANG 코스피TR,11215.0,200.0,-1.75%,0.0,1200.0,,,
703.0,극동유화,3430.0,100.0,-2.83%,500.0,1196.0,9648.0,205.0,110.0
704.0,동양철관,1005.0,5.0,+0.50%,500.0,1195.0,1820.0,-32.0,-38.0
705.0,벽산,1735.0,75.0,-4.14%,500.0,1190.0,4714.0,85.0,-15.0
706.0,아시아나IDT,10650.0,250.0,-2.29%,500.0,1182.0,1747.0,73.0,264.0
707.0,서연,5030.0,150.0,-2.90%,500.0,1181.0,24793.0,837.0,443.0
708.0,STX,4120.0,220.0,-5.07%,2500.0,1179.0,9255.0,90.0,-233.0
709.0,경동도시가스,19950.0,650.0,-3.16%,2500.0,1176.0,14572.0,271.0,222.0
710.0,HANARO 200TR,34495.0,495.0,-1.41%,0.0,1173.0,,,
711.0,경보제약,4905.0,105.0,-2.10%,500.0,1173.0,1707.0,-66.0,-75.0
712.0,신일전자,1650.0,80.0,-4.62%,500.0,1172.0,1935.0,96.0,80.0
713.0,한국ANKOR유전,1670.0,15.0,-0.89%,0.0,1169.0,,,
714.0,전방,69500.0,500.0,-0.71%,5000.0,1168.0,1337.0,74.0,2.0
715.0,세종공업,4195.0,305.0,-6.78%,500.0,1167.0,15881.0,-42.0,-108.0
716.0,KCTC,3885.0,35.0,-0.89%,500.0,1166.0,6947.0,296.0,213.0
717.0,TIGER 현대차그룹+펀더멘털,19810.0,220.0,-1.10%,0.0,1161.0,,,
718.0,TIGER 코스피,22305.0,430.0,-1.89%,0.0,1160.0,,,
719.0,SK이노베이션우,92500.0,1400.0,-1.49%,5000.0,1155.0,,,
720.0,광전자,1985.0,65.0,-3.17%,500.0,1150.0,1738.0,69.0,105.0
721.0,에이블씨엔씨,4250.0,285.0,-6.28%,500.0,1149.0,2629.0,-224.0,-434.0
722.0,한양증권,9000.0,150.0,-1.64%,5000.0,1146.0,8742.0,1162.0,794.0
723.0,KODEX 차이나항셍테크,5050.0,110.0,-2.13%,0.0,1144.0,,,
724.0,이지스레지던스리츠,4000.0,75.0,-1.84%,1000.0,1134.0,313.0,255.0,242.0
725.0,KODEX 국고채3년,55375.0,155.0,-0.28%,0.0,1132.0,,,
726.0,황금에스티,6650.0,340.0,-4.86%,500.0,1130.0,2710.0,412.0,330.0
727.0,일성건설,2090.0,125.0,-5.64%,500.0,1129.0,4162.0,108.0,58.0
728.0,두산퓨얼셀1우,8400.0,530.0,-5.94%,100.0,1123.0,,,
729.0,KBSTAR 200TR,14940.0,230.0,-1.52%,0.0,1120.0,,,
730.0,화성산업,11000.0,450.0,-3.93%,5000.0,1116.0,4222.0,286.0,297.0
731.0,종근당바이오,20200.0,300.0,-1.46%,2500.0,1108.0,1422.0,-114.0,-66.0
732.0,한국공항,34950.0,950.0,-2.65%,5000.0,1107.0,3455.0,-9.0,33.0
733.0,SG세계물산,546.0,22.0,-3.87%,500.0,1105.0,1357.0,-47.0,470.0
734.0,인천도시가스,25250.0,900.0,-3.44%,5000.0,1105.0,5042.0,32.0,37.0
735.0,미래에셋글로벌리츠,3800.0,85.0,-2.19%,1000.0,1104.0,83.0,-32.0,-52.0
736.0,에이플러스에셋,4875.0,25.0,-0.51%,500.0,1102.0,2580.0,57.0,154.0
737.0,대동전자,10500.0,600.0,-5.41%,500.0,1101.0,436.0,22.0,84.0
738.0,TIGER 반도체,24510.0,370.0,-1.49%,0.0,1098.0,,,
739.0,HL D&I,2895.0,110.0,-3.66%,5000.0,1096.0,14753.0,786.0,999.0
740.0,TRUE 레버리지 천연가스 선물 ETN(H),10875.0,325.0,-2.90%,0.0,1088.0,,,
741.0,TIGER 미국채10년선물,12375.0,50.0,+0.41%,0.0,1077.0,,,
742.0,대구백화점,9920.0,130.0,-1.29%,5000.0,1074.0,818.0,-181.0,-58.0
743.0,대원화성,2600.0,95.0,-3.53%,500.0,1072.0,1133.0,-84.0,-70.0
744.0,KODEX 미국나스닥100선물(H),13490.0,170.0,-1.24%,0.0,1072.0,,,
745.0,조흥,177500.0,4500.0,-2.47%,5000.0,1065.0,2509.0,191.0,161.0
746.0,KODEX 미국메타버스나스닥액티브,6375.0,60.0,-0.93%,0.0,1065.0,,,
747.0,한국내화,2590.0,115.0,-4.25%,500.0,1064.0,2717.0,86.0,57.0
748.0,유니온머티리얼,2530.0,270.0,-9.64%,500.0,1063.0,1183.0,-8.0,5.0
749.0,깨끗한나라,2845.0,60.0,-2.07%,1000.0,1059.0,5787.0,130.0,84.0
750.0,센트랄모텍,12300.0,700.0,-5.38%,500.0,1059.0,3684.0,36.0,14.0
751.0,CJ우,46700.0,0.0,0.00%,5000.0,1056.0,,,
752.0,엔에이치스팩19호,2055.0,5.0,+0.24%,100.0,1054.0,0.0,-1.0,2.0
753.0,다이나믹디자인,14850.0,1000.0,+7.22%,500.0,1046.0,530.0,-183.0,-258.0
754.0,만호제강,25200.0,300.0,-1.18%,1000.0,1046.0,2537.0,2.0,64.0
755.0,STX중공업,3670.0,170.0,-4.43%,2500.0,1041.0,1639.0,-109.0,-78.0
756.0,디와이파워,9400.0,300.0,-3.09%,500.0,1038.0,4372.0,422.0,311.0
757.0,KODEX 차이나과창판STAR50(합성),7390.0,90.0,+1.23%,0.0,1035.0,,,
758.0,TIGER 인버스,6070.0,100.0,+1.68%,0.0,1032.0,,,
759.0,ACE 국고채10년,82805.0,830.0,-0.99%,0.0,1021.0,,,
760.0,NI스틸,3560.0,165.0,-4.43%,500.0,1018.0,2482.0,312.0,221.0
761.0,대양금속,3145.0,65.0,-2.02%,500.0,1018.0,2034.0,152.0,152.0
762.0,한신공영,8770.0,370.0,-4.05%,5000.0,1015.0,13111.0,446.0,447.0
763.0,삼익악기,1120.0,45.0,-3.86%,500.0,1014.0,2954.0,333.0,238.0
764.0,대창,1110.0,80.0,-6.72%,500.0,1012.0,12776.0,603.0,262.0
765.0,신영와코루,11200.0,200.0,-1.75%,500.0,1008.0,1894.0,37.0,65.0
766.0,이아이디,982.0,48.0,-4.66%,200.0,1000.0,2224.0,-205.0,59.0
767.0,TIGER 미국다우존스30,20665.0,60.0,-0.29%,0.0,1000.0,,,
768.0,모나리자,2730.0,115.0,-4.04%,500.0,998.0,1064.0,34.0,33.0
769.0,무림페이퍼,2390.0,40.0,-1.65%,2500.0,994.0,10553.0,298.0,4.0
770.0,쌍방울,378.0,21.0,-5.26%,500.0,993.0,970.0,-23.0,-186.0
771.0,세이브존I&C,2405.0,155.0,-6.05%,1000.0,987.0,1222.0,110.0,74.0
772.0,한진중공업홀딩스,3340.0,60.0,-1.76%,5000.0,986.0,8880.0,446.0,-75.0
773.0,삼원강재,2455.0,40.0,-1.60%,500.0,982.0,3000.0,95.0,88.0
774.0,크라운제과,7800.0,330.0,-4.06%,200.0,977.0,3812.0,159.0,131.0
775.0,유유제약,5650.0,190.0,-3.25%,1000.0,974.0,1157.0,12.0,-9.0
776.0,대유플러스,800.0,27.0,-3.26%,500.0,968.0,5120.0,132.0,20.0
777.0,SH에너지화학,870.0,51.0,-5.54%,500.0,967.0,1398.0,3.0,6.0
778.0,한국수출포장,24150.0,50.0,-0.21%,5000.0,966.0,3192.0,200.0,159.0
779.0,한국화장품,6010.0,310.0,-4.91%,500.0,966.0,670.0,-32.0,-73.0
780.0,삼일제약,7020.0,650.0,-8.47%,500.0,962.0,1342.0,4.0,-53.0
781.0,KBSTAR 코스닥150,9285.0,180.0,-1.90%,0.0,960.0,,,
782.0,TIGER 중국소비테마,5800.0,150.0,-2.52%,0.0,959.0,,,
783.0,KBSTAR 2차전지액티브,8645.0,110.0,-1.26%,0.0,958.0,,,
784.0,기신정기,3280.0,60.0,-1.80%,500.0,958.0,1313.0,96.0,85.0
785.0,지투알,5780.0,40.0,-0.69%,1000.0,958.0,4585.0,222.0,173.0
786.0,SK우,168500.0,3500.0,-2.03%,200.0,954.0,,,
787.0,동방,1970.0,125.0,-5.97%,1000.0,945.0,5959.0,278.0,-4.0
788.0,새론오토모티브,4915.0,0.0,0.00%,500.0,944.0,1276.0,3.0,140.0
789.0,신송홀딩스,7850.0,600.0,-7.10%,500.0,929.0,1864.0,69.0,75.0
790.0,TIGER 미디어컨텐츠,5305.0,165.0,-3.02%,0.0,914.0,,,
791.0,팜젠사이언스,5760.0,270.0,-4.48%,500.0,912.0,1099.0,-50.0,324.0
792.0,와이투솔루션,572.0,27.0,-4.51%,500.0,911.0,1015.0,-45.0,-97.0
793.0,KTcs,2130.0,15.0,-0.70%,500.0,909.0,9657.0,210.0,190.0
794.0,상상인증권,828.0,43.0,-4.94%,1000.0,897.0,482.0,138.0,90.0
795.0,KODEX 차이나CSI300,12115.0,5.0,-0.04%,0.0,897.0,,,
796.0,삼호개발,3585.0,230.0,-6.03%,500.0,896.0,3173.0,131.0,139.0
797.0,삼화전기,13500.0,750.0,-5.26%,1000.0,893.0,2471.0,218.0,155.0
798.0,웰바이오텍,1340.0,30.0,-2.19%,500.0,890.0,1216.0,-39.0,-196.0
799.0,다스코,4800.0,260.0,-5.14%,500.0,885.0,3636.0,43.0,-6.0
800.0,TIGER KRX바이오K-뉴딜,5705.0,35.0,-0.61%,0.0,884.0,,,
801.0,마스턴프리미어리츠,3315.0,205.0,-5.82%,1000.0,881.0,,,
802.0,IHQ,474.0,13.0,+2.82%,500.0,881.0,600.0,-116.0,-101.0
803.0,KBSTAR 미국단기투자등급회사채액티브,10585.0,15.0,+0.14%,0.0,879.0,,,
804.0,조광페인트,6850.0,370.0,-5.12%,500.0,877.0,2385.0,-88.0,-244.0
805.0,대현,1980.0,45.0,-2.22%,500.0,877.0,2879.0,224.0,192.0
806.0,CJ씨푸드,2430.0,165.0,-6.36%,500.0,873.0,1621.0,45.0,22.0
807.0,현대코퍼레이션홀딩스,9580.0,350.0,-3.52%,5000.0,872.0,1304.0,81.0,120.0
808.0,TRUE 인버스 2X 나스닥 100 ETN,2900.0,95.0,+3.39%,0.0,870.0,,,
809.0,천일고속,60400.0,800.0,+1.34%,5000.0,863.0,293.0,-98.0,-6.0
810.0,신한 인버스 2X 천연가스 선물 ETN,250.0,5.0,+2.04%,0.0,862.0,,,
811.0,크라운해태홀딩스,5800.0,220.0,-3.65%,500.0,861.0,9282.0,393.0,112.0
812.0,KODEX WTI원유선물인버스(H),4630.0,120.0,+2.66%,0.0,860.0,,,
813.0,TIGER 차이나HSCEI,8595.0,75.0,-0.87%,0.0,855.0,,,
814.0,플레이그램,950.0,35.0,-3.55%,100.0,852.0,408.0,-15.0,-180.0
815.0,진양산업,6470.0,320.0,-4.71%,500.0,841.0,764.0,68.0,62.0
816.0,카프로,2095.0,120.0,-5.42%,500.0,838.0,5824.0,36.0,20.0
817.0,TRUE 레버리지 나스닥 100 ETN,16755.0,370.0,-2.16%,0.0,838.0,,,
818.0,휴니드,5920.0,330.0,-5.28%,5000.0,836.0,2277.0,133.0,130.0
819.0,웅진,1045.0,45.0,-4.13%,500.0,835.0,9799.0,430.0,342.0
