N,종목명,현재가,전일비,등락률,액면가,거래량,시가총액,ROE,ROA
575.0,성신양회,7500.0,410.0,-5.18%,5000.0,177850.0,1839.0,1.57,0.59
576.0,대교,2165.0,95.0,-4.20%,500.0,93218.0,1834.0,-8.22,-5.12
577.0,선진,7680.0,350.0,-4.36%,500.0,109726.0,1826.0,10.96,3.64
578.0,DB금융투자,4300.0,55.0,-1.26%,5000.0,40819.0,1825.0,13.66,1.2
579.0,동성제약,6890.0,110.0,-1.57%,1000.0,24348.0,1798.0,-8.51,-3.75
580.0,LG우,59500.0,700.0,-1.16%,5000.0,1503.0,1798.0,,
581.0,동아지질,12750.0,750.0,-5.56%,500.0,40120.0,1792.0,2.35,1.37
582.0,JW생명과학,11200.0,300.0,-2.61%,2500.0,23627.0,1773.0,9.78,5.95
583.0,KODEX 골드선물(H),11100.0,35.0,-0.31%,0.0,75338.0,1765.0,,
584.0,동부건설,7710.0,340.0,-4.22%,5000.0,89688.0,1764.0,22.97,10.51
585.0,백광산업,3890.0,105.0,-2.63%,500.0,287864.0,1747.0,8.12,4.37
586.0,대성산업,3850.0,175.0,-4.35%,5000.0,199678.0,1742.0,-12.67,-2.81
587.0,TIGER 차이나CSI300,9885.0,15.0,-0.15%,0.0,10927.0,1740.0,,
588.0,삼성제약,2585.0,155.0,-5.66%,500.0,175095.0,1736.0,-32.33,-24.85
589.0,KBSTAR 국고채3년선물인버스,106285.0,280.0,+0.26%,0.0,12.0,1732.0,,
590.0,HANARO 200 TOP10,7150.0,80.0,-1.11%,0.0,51.0,1730.0,,
591.0,삼성전기우,59500.0,1600.0,-2.62%,5000.0,4736.0,1730.0,,
592.0,ACE 중국본토CSI300,26600.0,70.0,+0.26%,0.0,256.0,1729.0,,
593.0,신라교역,10800.0,100.0,-0.92%,500.0,3931.0,1728.0,8.32,6.8
594.0,태영건설,4420.0,220.0,-4.74%,500.0,70190.0,1719.0,11.08,1.74
595.0,휴비스,4960.0,40.0,-0.80%,5000.0,12356.0,1711.0,0.78,0.41
596.0,진흥기업,1170.0,80.0,-6.40%,500.0,1004281.0,1702.0,36.86,17.3
597.0,ARIRANG 고배당주,10655.0,55.0,-0.51%,0.0,34937.0,1701.0,,
598.0,하나 코스피 변동성추세 추종 양매도 ETN,6795.0,0.0,0.00%,0.0,0.0,1699.0,,
599.0,NH투자증권우,8980.0,10.0,+0.11%,5000.0,16903.0,1695.0,,
600.0,KBSTAR 코스피,22165.0,430.0,-1.90%,0.0,279.0,1685.0,,
601.0,현대비앤지스틸,11150.0,350.0,-3.04%,5000.0,69421.0,1681.0,15.07,9.85
602.0,진양홀딩스,3000.0,65.0,-2.12%,500.0,58974.0,1677.0,3.08,2.69
603.0,서연이화,6190.0,350.0,-5.35%,500.0,141177.0,1673.0,4.15,1.66
604.0,한국패러랠,2085.0,15.0,+0.72%,0.0,18434.0,1668.0,,
605.0,해태제과식품,5730.0,190.0,-3.21%,500.0,15467.0,1668.0,-0.15,-0.05
606.0,경농,8540.0,360.0,-4.04%,500.0,29010.0,1667.0,7.85,4.24
607.0,태림포장,2305.0,150.0,-6.11%,500.0,138280.0,1632.0,5.38,3.59
608.0,유수홀딩스,6220.0,150.0,+2.47%,2500.0,53005.0,1620.0,7.79,7.83
609.0,한세예스24홀딩스,4020.0,180.0,-4.29%,500.0,71505.0,1608.0,9.57,3.72
610.0,우진,7870.0,540.0,-6.42%,500.0,480711.0,1599.0,-5.4,-2.62
611.0,AK홀딩스,12050.0,250.0,-2.03%,5000.0,11102.0,1596.0,-17.3,-4.58
612.0,삼성물산우B,97600.0,500.0,-0.51%,100.0,820.0,1588.0,,
613.0,KODEX 미국달러선물,12720.0,55.0,+0.43%,0.0,328013.0,1579.0,,
614.0,코람코더원리츠,3900.0,195.0,-4.76%,500.0,146256.0,1576.0,1.58,0.49
615.0,쎌마테라퓨틱스,6410.0,0.0,0.00%,500.0,0.0,1574.0,-82.41,-20.14
616.0,동아타이어,11450.0,100.0,-0.87%,500.0,15072.0,1572.0,4.49,4.05
617.0,포스코스틸리온,26200.0,850.0,-3.14%,5000.0,26607.0,1572.0,37.59,18.41
618.0,세원이앤씨,733.0,44.0,-5.66%,500.0,5383702.0,1563.0,-1.44,-0.79
619.0,삼화페인트,5730.0,270.0,-4.50%,500.0,19330.0,1559.0,-0.84,-0.4
620.0,대창단조,5450.0,80.0,-1.45%,500.0,689730.0,1557.0,13.3,10.34
621.0,인스코비,1405.0,105.0,-6.95%,500.0,362580.0,1544.0,9.75,5.48
622.0,TIGER 여행레저,3520.0,105.0,-2.90%,0.0,599176.0,1539.0,,
623.0,대원강업,2475.0,85.0,-3.32%,500.0,47785.0,1534.0,-1.49,-0.29
624.0,한컴라이프케어,5540.0,440.0,-7.36%,200.0,1722991.0,1533.0,6.38,2.53
625.0,KODEX TRF3070,10550.0,40.0,-0.38%,0.0,61826.0,1530.0,,
626.0,TIGER 글로벌메타버스액티브,6140.0,5.0,-0.08%,0.0,132457.0,1521.0,,
627.0,효성ITX,13100.0,350.0,-2.60%,500.0,5962.0,1514.0,18.84,7.14
628.0,컨버즈,4100.0,0.0,0.00%,500.0,0.0,1509.0,-19.16,-4.87
629.0,TIGER 200선물인버스2X,4020.0,110.0,+2.81%,0.0,4969929.0,1508.0,,
630.0,일진전기,4050.0,270.0,-6.25%,1000.0,358567.0,1502.0,4.73,1.84
631.0,영풍제지,6760.0,370.0,-5.19%,500.0,88725.0,1501.0,4.92,3.08
632.0,한국주철관,6580.0,190.0,-2.81%,500.0,51179.0,1500.0,21.36,16.88
633.0,삼양통상,49950.0,950.0,-1.87%,5000.0,3386.0,1498.0,8.48,7.52
634.0,KODEX 은행,5445.0,35.0,-0.64%,0.0,244491.0,1495.0,,
635.0,디씨엠,13100.0,600.0,-4.38%,500.0,29262.0,1493.0,23.91,19.72
636.0,제일파마홀딩스,9340.0,150.0,-1.58%,500.0,1667.0,1492.0,-0.85,-1.45
637.0,노루페인트,7440.0,340.0,-4.37%,500.0,64707.0,1488.0,4.26,2.16
638.0,신원,1450.0,35.0,-2.36%,500.0,1292712.0,1488.0,6.01,2.31
639.0,이지스밸류리츠,4030.0,130.0,-3.12%,1000.0,55484.0,1481.0,,
640.0,TIGER 글로벌4차산업혁신기술(합성 H),12920.0,255.0,-1.94%,0.0,8711.0,1473.0,,
641.0,계룡건설,16450.0,850.0,-4.91%,5000.0,29240.0,1469.0,24.9,7.11
642.0,NH올원리츠,3450.0,245.0,-6.63%,500.0,334493.0,1456.0,2.84,0.68
643.0,디아이씨,3725.0,175.0,-4.49%,500.0,901883.0,1449.0,45.03,4.78
644.0,세아특수강,16850.0,750.0,-4.26%,5000.0,70092.0,1444.0,8.25,4.45
645.0,금강공업,4920.0,150.0,-2.96%,1000.0,80280.0,1443.0,6.8,2.67
646.0,사조동아원,1020.0,45.0,-4.23%,500.0,3614449.0,1440.0,1.13,0.51
647.0,아모레G3우(전환),20150.0,250.0,-1.23%,500.0,2365.0,1429.0,,
648.0,DB,710.0,24.0,-3.27%,500.0,298824.0,1428.0,5.78,4.04
649.0,KBSTAR KIS국고채30년Enhanced,62070.0,940.0,-1.49%,0.0,23317.0,1428.0,,
650.0,인지컨트롤스,9290.0,20.0,+0.22%,500.0,72655.0,1424.0,1.9,0.45
651.0,샘표,49500.0,2500.0,-4.81%,1000.0,62591.0,1424.0,6.42,5.58
652.0,태경비케이,5160.0,550.0,-9.63%,500.0,1337635.0,1423.0,6.47,4.93
653.0,한솔테크닉스,4415.0,200.0,-4.33%,5000.0,92533.0,1418.0,-3.35,-1.35
654.0,KH 필룩스,910.0,82.0,-8.27%,500.0,1161596.0,1413.0,-0.25,-0.37
655.0,ACE 베트남VN30(합성),17610.0,110.0,-0.62%,0.0,18486.0,1409.0,,
656.0,신한 레버리지 천연가스 선물 ETN,14045.0,355.0,-2.47%,0.0,218446.0,1404.0,,
657.0,KODEX 장기종합채권(AA-이상)액티브KAP,81440.0,20.0,-0.02%,0.0,251.0,1403.0,,
658.0,용평리조트,2915.0,205.0,-6.57%,5000.0,166353.0,1403.0,2.27,0.99
659.0,신흥,14500.0,50.0,-0.34%,500.0,4610.0,1378.0,13.91,9.45
660.0,ACE 종합채권(AA-이상)KIS액티브,89805.0,240.0,-0.27%,0.0,6.0,1377.0,,
661.0,TIGER 미국MSCI리츠(합성 H),11130.0,205.0,-1.81%,0.0,6510.0,1375.0,,
662.0,팜스코,3740.0,270.0,-6.73%,500.0,309489.0,1374.0,1.04,0.2
663.0,노루홀딩스,10300.0,750.0,-6.79%,500.0,53308.0,1369.0,0.43,1.02
664.0,KODEX 배당가치,10670.0,95.0,-0.88%,0.0,3569.0,1366.0,,
665.0,디와이,5150.0,220.0,-4.10%,500.0,179309.0,1355.0,-2.06,1.4
666.0,현대약품,4235.0,435.0,-9.31%,500.0,1195155.0,1355.0,-3.59,-1.98
667.0,샘표식품,29550.0,1500.0,-4.83%,500.0,23270.0,1350.0,11.64,7.95
668.0,무학,4710.0,370.0,-7.28%,200.0,160344.0,1342.0,-3.13,-2.58
669.0,TIGER 헬스케어,24520.0,335.0,-1.35%,0.0,17613.0,1339.0,,
670.0,대영포장,1230.0,100.0,-7.52%,500.0,309302.0,1333.0,6.26,4.43
671.0,수산중공업,2465.0,55.0,-2.18%,500.0,510852.0,1331.0,10.1,4.82
672.0,한국석유,10450.0,1100.0,-9.52%,500.0,253236.0,1327.0,7.59,3.42
673.0,강남제비스코,20400.0,500.0,-2.39%,1000.0,3612.0,1326.0,7.95,5.87
674.0,SNT에너지,17600.0,1750.0,-9.04%,500.0,96405.0,1321.0,5.2,3.75
675.0,KOSEF 단기자금,101810.0,40.0,+0.04%,0.0,768.0,1320.0,,
676.0,KBSTAR IT플러스,14185.0,200.0,-1.39%,0.0,2101.0,1319.0,,
677.0,미원화학,59800.0,600.0,-0.99%,1000.0,665.0,1315.0,9.75,8.76
678.0,KODEX 미국나스닥100레버리지(합성 H),3920.0,100.0,-2.49%,0.0,1037479.0,1313.0,,
679.0,유화증권,2305.0,0.0,0.00%,1000.0,7289.0,1307.0,2.0,1.32
680.0,대신증권2우B,13050.0,50.0,-0.38%,5000.0,13689.0,1305.0,,
681.0,한국특강,2150.0,50.0,-2.27%,500.0,79960.0,1303.0,30.23,9.07
682.0,KODEX Fn Top10동일가중,6755.0,105.0,-1.53%,0.0,4310.0,1297.0,,
683.0,고려산업,5140.0,500.0,-8.87%,1000.0,1668006.0,1282.0,4.32,1.99
684.0,미창석유,73500.0,500.0,-0.68%,5000.0,151.0,1279.0,11.45,10.05
685.0,한솔홀딩스,3040.0,70.0,-2.25%,1000.0,78715.0,1277.0,4.22,3.69
686.0,TRUE 코스피 양매도 5% OTM ETN,8500.0,50.0,-0.58%,0.0,1.0,1275.0,,
687.0,대한화섬,96000.0,2500.0,-2.54%,5000.0,1618.0,1275.0,3.61,2.99
688.0,KODEX 미국S&P500선물(H),17140.0,190.0,-1.10%,0.0,33826.0,1268.0,,
689.0,TIGER 코스닥150,9545.0,205.0,-2.10%,0.0,98866.0,1262.0,,
690.0,디아이,4005.0,190.0,-4.53%,500.0,85863.0,1261.0,11.22,6.32
691.0,조선선재,99600.0,4900.0,-4.69%,500.0,26654.0,1253.0,11.95,10.96
692.0,퍼스텍,2605.0,250.0,-8.76%,500.0,868954.0,1252.0,8.79,2.12
693.0,아남전자,1620.0,90.0,-5.26%,500.0,646185.0,1249.0,19.31,5.72
694.0,대신 골드 커버드콜 타겟 5%인컴 ETN(H),12390.0,0.0,0.00%,0.0,0.0,1239.0,,
695.0,미래에셋 코스피 양매도 5% OTM ETN,8255.0,0.0,0.00%,0.0,0.0,1238.0,,
696.0,화천기계,5620.0,400.0,-6.64%,500.0,3887546.0,1236.0,4.37,3.56
697.0,성창기업지주,1770.0,40.0,-2.21%,500.0,97331.0,1235.0,1.14,0.84
698.0,태경케미컬,10550.0,650.0,-5.80%,500.0,73443.0,1224.0,8.24,7.24
699.0,HDC현대EP,3805.0,25.0,-0.65%,500.0,35652.0,1214.0,3.47,1.86
700.0,TIGER 투자등급회사채액티브,98330.0,155.0,-0.16%,0.0,659.0,1212.0,,
701.0,KBSTAR iSelect메타버스,5540.0,225.0,-3.90%,0.0,79556.0,1211.0,,
702.0,ARIRANG 코스피TR,11215.0,200.0,-1.75%,0.0,59.0,1200.0,,
703.0,극동유화,3430.0,100.0,-2.83%,500.0,154183.0,1196.0,6.49,3.58
704.0,동양철관,1005.0,5.0,+0.50%,500.0,612506.0,1195.0,-4.4,-2.22
705.0,벽산,1735.0,75.0,-4.14%,500.0,352754.0,1190.0,-1.97,-0.31
706.0,아시아나IDT,10650.0,250.0,-2.29%,500.0,11576.0,1182.0,18.45,12.35
707.0,서연,5030.0,150.0,-2.90%,500.0,75837.0,1181.0,5.27,2.07
708.0,STX,4120.0,220.0,-5.07%,2500.0,1848754.0,1179.0,-28.88,-3.51
709.0,경동도시가스,19950.0,650.0,-3.16%,2500.0,31182.0,1176.0,6.05,2.76
710.0,HANARO 200TR,34495.0,495.0,-1.41%,0.0,5986.0,1173.0,,
711.0,경보제약,4905.0,105.0,-2.10%,500.0,12313.0,1173.0,-4.97,-3.06
712.0,신일전자,1650.0,80.0,-4.62%,500.0,1528511.0,1172.0,10.11,6.86
713.0,한국ANKOR유전,1670.0,15.0,-0.89%,0.0,43382.0,1169.0,,
714.0,전방,69500.0,500.0,-0.71%,5000.0,1533.0,1168.0,0.11,0.04
715.0,세종공업,4195.0,305.0,-6.78%,500.0,70802.0,1167.0,-2.16,-0.92
716.0,KCTC,3885.0,35.0,-0.89%,500.0,67345.0,1166.0,9.56,4.38
717.0,TIGER 현대차그룹+펀더멘털,19810.0,220.0,-1.10%,0.0,6453.0,1161.0,,
718.0,TIGER 코스피,22305.0,430.0,-1.89%,0.0,78040.0,1160.0,,
719.0,SK이노베이션우,92500.0,1400.0,-1.49%,5000.0,7594.0,1155.0,,
720.0,광전자,1985.0,65.0,-3.17%,500.0,84482.0,1150.0,5.39,4.34
721.0,에이블씨엔씨,4250.0,285.0,-6.28%,500.0,72626.0,1149.0,-32.04,-19.33
722.0,한양증권,9000.0,150.0,-1.64%,5000.0,18127.0,1146.0,20.28,4.41
723.0,KODEX 차이나항셍테크,5050.0,110.0,-2.13%,0.0,459852.0,1144.0,,
724.0,이지스레지던스리츠,4000.0,75.0,-1.84%,1000.0,43604.0,1134.0,,
725.0,KODEX 국고채3년,55375.0,155.0,-0.28%,0.0,2537.0,1132.0,,
726.0,황금에스티,6650.0,340.0,-4.86%,500.0,206133.0,1130.0,10.57,7.46
727.0,일성건설,2090.0,125.0,-5.64%,500.0,235288.0,1129.0,5.67,1.7
728.0,두산퓨얼셀1우,8400.0,530.0,-5.94%,100.0,34244.0,1123.0,,
729.0,KBSTAR 200TR,14940.0,230.0,-1.52%,0.0,5408.0,1120.0,,
730.0,화성산업,11000.0,450.0,-3.93%,5000.0,47771.0,1116.0,7.37,4.28
731.0,종근당바이오,20200.0,300.0,-1.46%,2500.0,8925.0,1108.0,-3.98,-2.26
732.0,한국공항,34950.0,950.0,-2.65%,5000.0,3408.0,1107.0,1.16,0.8
733.0,SG세계물산,546.0,22.0,-3.87%,500.0,673341.0,1105.0,21.32,16.32
734.0,인천도시가스,25250.0,900.0,-3.44%,5000.0,11977.0,1105.0,1.94,1.06
735.0,미래에셋글로벌리츠,3800.0,85.0,-2.19%,1000.0,102111.0,1104.0,,
736.0,에이플러스에셋,4875.0,25.0,-0.51%,500.0,56266.0,1102.0,12.59,5.74
737.0,대동전자,10500.0,600.0,-5.41%,500.0,92003.0,1101.0,5.13,4.06
738.0,TIGER 반도체,24510.0,370.0,-1.49%,0.0,28448.0,1098.0,,
739.0,HL D&I,2895.0,110.0,-3.66%,5000.0,71070.0,1096.0,25.1,6.3
740.0,TRUE 레버리지 천연가스 선물 ETN(H),10875.0,325.0,-2.90%,0.0,290760.0,1088.0,,
741.0,TIGER 미국채10년선물,12375.0,50.0,+0.41%,0.0,19701.0,1077.0,,
742.0,대구백화점,9920.0,130.0,-1.29%,5000.0,8675.0,1074.0,-2.26,-1.17
743.0,대원화성,2600.0,95.0,-3.53%,500.0,1320063.0,1072.0,-9.53,-5.27
744.0,KODEX 미국나스닥100선물(H),13490.0,170.0,-1.24%,0.0,53266.0,1072.0,,
745.0,조흥,177500.0,4500.0,-2.47%,5000.0,60.0,1065.0,11.52,6.23
746.0,KODEX 미국메타버스나스닥액티브,6375.0,60.0,-0.93%,0.0,28446.0,1065.0,,
747.0,한국내화,2590.0,115.0,-4.25%,500.0,29357.0,1064.0,2.86,2.03
748.0,유니온머티리얼,2530.0,270.0,-9.64%,500.0,2453450.0,1063.0,0.65,0.29
749.0,깨끗한나라,2845.0,60.0,-2.07%,1000.0,43378.0,1059.0,3.75,1.44
750.0,센트랄모텍,12300.0,700.0,-5.38%,500.0,43877.0,1059.0,1.41,0.52
751.0,CJ우,46700.0,0.0,0.00%,5000.0,2402.0,1056.0,,
752.0,엔에이치스팩19호,2055.0,5.0,+0.24%,100.0,98294.0,1054.0,,
753.0,다이나믹디자인,14850.0,1000.0,+7.22%,500.0,1029595.0,1046.0,-49.05,-19.35
754.0,만호제강,25200.0,300.0,-1.18%,1000.0,9005.0,1046.0,2.75,2.48
755.0,STX중공업,3670.0,170.0,-4.43%,2500.0,86250.0,1041.0,-4.78,-1.74
756.0,디와이파워,9400.0,300.0,-3.09%,500.0,29298.0,1038.0,14.97,9.86
757.0,KODEX 차이나과창판STAR50(합성),7390.0,90.0,+1.23%,0.0,7331.0,1035.0,,
758.0,TIGER 인버스,6070.0,100.0,+1.68%,0.0,2956567.0,1032.0,,
759.0,ACE 국고채10년,82805.0,830.0,-0.99%,0.0,732.0,1021.0,,
760.0,NI스틸,3560.0,165.0,-4.43%,500.0,108961.0,1018.0,16.75,7.02
761.0,대양금속,3145.0,65.0,-2.02%,500.0,347819.0,1018.0,17.39,11.14
762.0,한신공영,8770.0,370.0,-4.05%,5000.0,98191.0,1015.0,7.55,2.32
763.0,삼익악기,1120.0,45.0,-3.86%,500.0,447531.0,1014.0,10.29,3.94
764.0,대창,1110.0,80.0,-6.72%,500.0,542508.0,1012.0,12.01,3.67
765.0,신영와코루,11200.0,200.0,-1.75%,500.0,2496.0,1008.0,2.03,1.7
766.0,이아이디,982.0,48.0,-4.66%,200.0,516402.0,1000.0,2.44,1.58
767.0,TIGER 미국다우존스30,20665.0,60.0,-0.29%,0.0,4570.0,1000.0,,
768.0,모나리자,2730.0,115.0,-4.04%,500.0,194935.0,998.0,4.46,3.53
769.0,무림페이퍼,2390.0,40.0,-1.65%,2500.0,8156029.0,994.0,-1.61,0.02
770.0,쌍방울,378.0,21.0,-5.26%,500.0,4709610.0,993.0,-8.37,-4.98
771.0,세이브존I&C,2405.0,155.0,-6.05%,1000.0,152251.0,987.0,1.63,1.32
772.0,한진중공업홀딩스,3340.0,60.0,-1.76%,5000.0,106503.0,986.0,-2.0,-0.41
773.0,삼원강재,2455.0,40.0,-1.60%,500.0,16448.0,982.0,4.08,3.33
774.0,크라운제과,7800.0,330.0,-4.06%,200.0,32172.0,977.0,8.36,4.02
775.0,유유제약,5650.0,190.0,-3.25%,1000.0,81285.0,974.0,-1.86,-0.53
776.0,대유플러스,800.0,27.0,-3.26%,500.0,622407.0,968.0,-2.17,0.37
777.0,SH에너지화학,870.0,51.0,-5.54%,500.0,1819438.0,967.0,0.69,0.52
778.0,한국수출포장,24150.0,50.0,-0.21%,5000.0,3063.0,966.0,6.15,4.95
779.0,한국화장품,6010.0,310.0,-4.91%,500.0,32223.0,966.0,-28.04,-11.76
780.0,삼일제약,7020.0,650.0,-8.47%,500.0,162072.0,962.0,-8.27,-2.56
781.0,KBSTAR 코스닥150,9285.0,180.0,-1.90%,0.0,15048.0,960.0,,
782.0,TIGER 중국소비테마,5800.0,150.0,-2.52%,0.0,10585.0,959.0,,
783.0,KBSTAR 2차전지액티브,8645.0,110.0,-1.26%,0.0,92407.0,958.0,,
784.0,기신정기,3280.0,60.0,-1.80%,500.0,22403.0,958.0,3.44,3.24
785.0,지투알,5780.0,40.0,-0.69%,1000.0,8856.0,958.0,11.29,3.16
786.0,SK우,168500.0,3500.0,-2.03%,200.0,837.0,954.0,,
787.0,동방,1970.0,125.0,-5.97%,1000.0,230289.0,945.0,-0.65,-0.07
788.0,새론오토모티브,4915.0,0.0,0.00%,500.0,4204.0,944.0,6.15,5.43
789.0,신송홀딩스,7850.0,600.0,-7.10%,500.0,361379.0,929.0,8.05,3.59
790.0,TIGER 미디어컨텐츠,5305.0,165.0,-3.02%,0.0,321620.0,914.0,,
791.0,팜젠사이언스,5760.0,270.0,-4.48%,500.0,68202.0,912.0,30.85,18.22
792.0,와이투솔루션,572.0,27.0,-4.51%,500.0,618990.0,911.0,-16.18,-8.34
793.0,KTcs,2130.0,15.0,-0.70%,500.0,50792.0,909.0,10.76,4.75
794.0,상상인증권,828.0,43.0,-4.94%,1000.0,320728.0,897.0,4.88,1.64
795.0,KODEX 차이나CSI300,12115.0,5.0,-0.04%,0.0,33449.0,897.0,,
796.0,삼호개발,3585.0,230.0,-6.03%,500.0,132982.0,896.0,6.45,4.57
797.0,삼화전기,13500.0,750.0,-5.26%,1000.0,31013.0,893.0,24.67,10.46
798.0,웰바이오텍,1340.0,30.0,-2.19%,500.0,827385.0,890.0,-75.72,-18.9
799.0,다스코,4800.0,260.0,-5.14%,500.0,345650.0,885.0,-2.02,-0.22
800.0,TIGER KRX바이오K-뉴딜,5705.0,35.0,-0.61%,0.0,138384.0,884.0,,
801.0,마스턴프리미어리츠,3315.0,205.0,-5.82%,1000.0,190389.0,881.0,,
802.0,IHQ,474.0,13.0,+2.82%,500.0,3740610.0,881.0,-8.7,-5.25
803.0,KBSTAR 미국단기투자등급회사채액티브,10585.0,15.0,+0.14%,0.0,4043.0,879.0,,
804.0,조광페인트,6850.0,370.0,-5.12%,500.0,123008.0,877.0,-12.94,-7.0
805.0,대현,1980.0,45.0,-2.22%,500.0,144209.0,877.0,9.07,7.22
806.0,CJ씨푸드,2430.0,165.0,-6.36%,500.0,143971.0,873.0,3.32,1.64
807.0,현대코퍼레이션홀딩스,9580.0,350.0,-3.52%,5000.0,35465.0,872.0,6.68,5.11
808.0,TRUE 인버스 2X 나스닥 100 ETN,2900.0,95.0,+3.39%,0.0,1027930.0,870.0,,
809.0,천일고속,60400.0,800.0,+1.34%,5000.0,171.0,863.0,-1.54,-0.88
810.0,신한 인버스 2X 천연가스 선물 ETN,250.0,5.0,+2.04%,0.0,12521804.0,862.0,,
811.0,크라운해태홀딩스,5800.0,220.0,-3.65%,500.0,20183.0,861.0,1.56,1.01
812.0,KODEX WTI원유선물인버스(H),4630.0,120.0,+2.66%,0.0,1369349.0,860.0,,
813.0,TIGER 차이나HSCEI,8595.0,75.0,-0.87%,0.0,7449.0,855.0,,
814.0,플레이그램,950.0,35.0,-3.55%,100.0,384615.0,852.0,-31.6,-18.15
815.0,진양산업,6470.0,320.0,-4.71%,500.0,85910.0,841.0,13.64,8.34
816.0,카프로,2095.0,120.0,-5.42%,500.0,83659.0,838.0,1.57,0.55
817.0,TRUE 레버리지 나스닥 100 ETN,16755.0,370.0,-2.16%,0.0,13880.0,838.0,,
818.0,휴니드,5920.0,330.0,-5.28%,5000.0,223724.0,836.0,10.29,5.05
819.0,웅진,1045.0,45.0,-4.13%,500.0,246034.0,835.0,49.76,3.17
820.0,KTis,2390.0,75.0,-3.04%,500.0,72846.0,832.0,13.89,7.52
821.0,계양전기,2550.0,95.0,-3.59%,500.0,70356.0,831.0,-3.37,-2.14
822.0,보해양조,597.0,19.0,-3.08%,500.0,454242.0,831.0,-1.12,-0.6
823.0,한일철강,3105.0,5.0,-0.16%,500.0,82244.0,829.0,15.87,8.05
824.0,동방아그로,6070.0,130.0,-2.10%,500.0,26270.0,827.0,4.86,3.5
825.0,KODEX WTI원유선물(H),15510.0,410.0,-2.58%,0.0,158044.0,826.0,,
826.0,텔코웨어,8500.0,130.0,-1.51%,500.0,7424.0,825.0,1.65,1.48
827.0,광명전기,1895.0,100.0,-5.01%,500.0,453338.0,821.0,5.54,3.49
828.0,일신석재,1060.0,70.0,-6.19%,500.0,528177.0,821.0,-0.12,-0.07
829.0,한국화장품제조,18100.0,1700.0,-8.59%,500.0,12500.0,820.0,-2.75,-1.56
830.0,보락,1360.0,35.0,-2.51%,200.0,172947.0,815.0,3.79,3.07
831.0,세원정공,8090.0,0.0,0.00%,500.0,0.0,809.0,-2.52,-4.45
832.0,TRUE 레버리지 S&P500 선물 ETN(H),16130.0,395.0,-2.39%,0.0,1886.0,806.0,,
833.0,이구산업,2410.0,180.0,-6.95%,500.0,269670.0,806.0,18.72,7.07
834.0,지엠비코리아,4225.0,175.0,-3.98%,500.0,14535.0,806.0,4.24,2.08
835.0,KODEX 미국달러선물인버스,7985.0,35.0,-0.44%,0.0,63192.0,804.0,,
836.0,한창제지,1345.0,80.0,-5.61%,500.0,186313.0,803.0,14.78,6.99
837.0,서울식품,213.0,8.0,-3.62%,100.0,1521469.0,798.0,-21.25,-7.86
838.0,SK케미칼우,37700.0,1200.0,-3.08%,5000.0,5614.0,798.0,,
839.0,KBSTAR Fn5G테크,7085.0,205.0,-2.81%,0.0,7653.0,797.0,,
840.0,동일고무벨트,5710.0,150.0,-2.56%,500.0,14575.0,794.0,3.01,2.06
841.0,한솔홈데코,984.0,41.0,-4.00%,1000.0,626559.0,793.0,3.47,1.79
842.0,KODEX 차이나2차전지MSCI(합성),9400.0,165.0,-1.73%,0.0,10361.0,790.0,,
843.0,TIGER 200 건설,2395.0,65.0,-2.64%,0.0,96608.0,789.0,,
844.0,남광토건,8020.0,440.0,-5.20%,5000.0,27976.0,788.0,28.15,9.07
845.0,유니켐,1080.0,10.0,+0.93%,500.0,372821.0,788.0,3.49,1.14
846.0,ACE 미국WideMoat가치주,17120.0,85.0,-0.49%,0.0,19295.0,788.0,,
847.0,DRB동일,3945.0,140.0,-3.43%,500.0,31261.0,786.0,-1.13,-0.35
848.0,한세엠케이,2580.0,55.0,-2.09%,500.0,7205.0,777.0,-49.66,-22.23
849.0,국제약품,3845.0,205.0,-5.06%,1000.0,105142.0,776.0,-2.24,-1.09
850.0,삼성공조,9540.0,560.0,-5.54%,500.0,16585.0,775.0,-1.13,-0.96
851.0,삼영화학,2275.0,110.0,-4.61%,500.0,201372.0,774.0,7.5,3.2
852.0,명문제약,2275.0,145.0,-5.99%,500.0,41008.0,772.0,-8.2,-2.92
853.0,시디즈,38350.0,1200.0,-3.03%,500.0,25663.0,767.0,23.47,14.33
854.0,토니모리,3185.0,340.0,-9.65%,200.0,149349.0,766.0,-9.01,-4.66
855.0,문배철강,3735.0,350.0,-8.57%,500.0,2181872.0,766.0,19.37,12.77
856.0,제일연마,7650.0,230.0,-2.92%,500.0,13156.0,765.0,6.81,5.94
857.0,사조씨푸드,4440.0,230.0,-4.93%,1000.0,89989.0,764.0,4.47,3.04
858.0,비상교육,5880.0,40.0,+0.68%,500.0,24653.0,764.0,3.06,2.26
859.0,메타랩스,613.0,24.0,-3.77%,500.0,284742.0,763.0,-27.64,-18.08
860.0,NH프라임리츠,4085.0,170.0,-4.00%,500.0,65960.0,762.0,2.48,2.47
861.0,대원전선,1050.0,80.0,-7.08%,500.0,545761.0,756.0,1.51,0.6
862.0,삼일씨엔에스,5910.0,340.0,-5.44%,1000.0,18634.0,752.0,,
863.0,KBSTAR 단기국공채액티브,102620.0,10.0,+0.01%,0.0,188.0,752.0,,
864.0,이건산업,6850.0,250.0,-3.52%,5000.0,30647.0,750.0,6.44,2.91
865.0,인터지스,2520.0,50.0,-1.95%,500.0,76966.0,750.0,7.51,3.56
